osm_id,osm_type,name,tags,geometry_wkt
1441608848,way,Phojal Nal trail,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1"", ""name"": ""Phojal Nal trail""}","LINESTRING (77.0712563 32.1145717, 77.0712262 32.1144942)"
975929103,way,Jolling to Dhumaldev ka Mandir,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1"", ""name"": ""Jolling to Dhumaldev ka Mandir""}","LINESTRING (77.0584309 32.1228905, 77.0587061 32.1231036)"
1377160504,way,,"{""bridge"": ""log_bridge"", ""highway"": ""path"", ""layer"": ""1""}","LINESTRING (77.0513135 32.1255537, 77.0512737 32.1256295)"
104789706,way,,"{""bridge"": ""yes"", ""highway"": ""trunk"", ""layer"": ""1"", ""ref"": ""NH305"", ""source"": ""GPS""}","LINESTRING (77.2186895 31.7240637, 77.2183409 31.7250552)"
104789708,way,,"{""bridge"": ""yes"", ""highway"": ""trunk"", ""layer"": ""1"", ""ref"": ""NH305"", ""source"": ""GPS""}","LINESTRING (77.2261064 31.7271328, 77.2260734 31.7268502)"
526998950,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1""}","LINESTRING (77.230314 31.7312082, 77.2301826 31.7314853)"
1370096652,way,,"{""bridge"": ""yes"", ""highway"": ""tertiary"", ""layer"": ""1""}","LINESTRING (77.2409443 31.7448933, 77.240974 31.7449705)"
526998953,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1""}","LINESTRING (77.2418323 31.7496657, 77.2423625 31.749963)"
1036537579,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified""}","LINESTRING (77.3093909 31.7700343, 77.3088849 31.7703162)"
1059458355,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified""}","LINESTRING (77.3222494 31.8026464, 77.3225498 31.8030157)"
1394189415,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1""}","LINESTRING (77.2545791 31.8258627, 77.2545987 31.8257442)"
1345206308,way,,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}","LINESTRING (77.2461887 31.8439422, 77.2465951 31.8437439)"
1126170583,way,,"{""bridge"": ""yes"", ""highway"": ""tertiary"", ""layer"": ""1""}","LINESTRING (77.2382037 31.8445163, 77.2381058 31.8448672)"
1158341929,way,,"{""bridge"": ""yes"", ""highway"": ""residential"", ""layer"": ""1"", ""source"": ""maxar""}","LINESTRING (77.3236549 31.8707654, 77.3239768 31.8705421)"
43161297,way,Bhuntar Manikaran Highway,"{""bridge"": ""yes"", ""highway"": ""secondary"", ""lanes"": ""2"", ""layer"": ""1"", ""maxspeed"": ""30"", ""name"": ""Bhuntar Manikaran Highway"", ""ref"": ""MDR 30""}","LINESTRING (77.2161761 31.9722025, 77.2161468 31.9720637)"
1274414656,way,,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}","LINESTRING (77.2142347 31.9921173, 77.2140316 31.9921618)"
1274414660,way,,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}","LINESTRING (77.2366324 32.0007241, 77.236495 32.0010907)"
1527582366,way,Bhuntar Manikaran Highway,"{""bridge"": ""yes"", ""highway"": ""secondary"", ""lanes"": ""2"", ""layer"": ""1"", ""maxspeed"": ""30"", ""name"": ""Bhuntar Manikaran Highway"", ""ref"": ""MDR 30""}","LINESTRING (77.2544347 32.0019388, 77.254166 32.001897)"
1274414658,way,,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}","LINESTRING (77.2333333 32.002542, 77.2332594 32.0025957)"
