osm_id,osm_type,name,tags,geometry_wkt
1369811169,way,,"{""cables"": ""3"", ""power"": ""line"", ""voltage"": ""11000""}","LINESTRING (76.8761921 31.38221, 76.8761636 31.3823347)"
1369811165,way,,"{""cables"": ""3"", ""power"": ""line"", ""voltage"": ""400000""}","LINESTRING (76.8761636 31.3823347, 76.8757102 31.3831762)"
330272301,way,,"{""cables"": ""6"", ""power"": ""line"", ""voltage"": ""400000""}","LINESTRING (76.88083233359104 31.411566638149896, 76.8809108 31.411741, 76.8801483 31.4127856, 76.8760452 31.415609, 76.8754947 31.4170233, 76.8747001 31.4204137, 76.8733096 31.4232907, 76.8726852 31.424361, 76.8679915 31.4275042, 76.8654431 31.4310589, 76.8634911 31.434816, 76.8627406 31.4360453, 76.8615112 31.4391752, 76.8609834 31.4410153, 76.8608585 31.4427876, 76.8597347 31.4450101, 76.8617248 31.4514467, 76.8626747 31.453619, 76.8628393 31.4551247, 76.8633614 31.4581023, 76.8652287 31.4594966, 76.8687249 31.4630356, 76.8718919 31.465916, 76.8744005 31.4682687, 76.87658 31.4717977, 76.8785892 31.476072, 76.8800535 31.477679, 76.8834815 31.481498, 76.8868983 31.4825677, 76.8915409 31.4818465, 76.8995731 31.4776761, 76.9012105 31.4768136, 76.9072938 31.4772629, 76.9102564 31.4773017, 76.9147372 31.477059, 76.9180396 31.4802489, 76.9194522 31.4805364, 76.9259238 31.482243, 76.9292838 31.4873396, 76.9286879 31.4897498, 76.9307141 31.494212, 76.9345583 31.5017101)"
330278451,way,,"{""cables"": ""3"", ""power"": ""line"", ""voltage"": ""400000""}","LINESTRING (76.9345583 31.5017101, 76.9372311 31.5043038, 76.9397233 31.507876, 76.9415775 31.5097202, 76.9449847 31.5133299, 76.9469593 31.5152492, 76.9506555 31.5198269, 76.9516508 31.523679, 76.9565184 31.5264742, 76.9612405 31.5278143, 76.965957 31.5304267, 76.9685167 31.5313023, 76.9738935 31.5373241, 76.9759594 31.5394138, 76.9800572 31.5412278, 76.9827531 31.5421903, 76.9871234 31.5453247, 76.992379 31.550563, 76.9935368 31.5511095, 76.9943598 31.5517915, 77.0002511 31.5554188, 77.0016359 31.5563571, 77.0042297 31.5569326, 77.0076521 31.5579869, 77.0123776 31.5567137, 77.0145457 31.5582952, 77.0169975 31.5583726)"
330278452,way,,"{""cables"": ""3"", ""power"": ""line"", ""voltage"": ""400000""}","LINESTRING (77.0169975 31.5583726, 77.0148408 31.5588224, 77.0105898 31.5609793, 77.0053058 31.5628267, 77.0029731 31.5621351, 76.9992612 31.5596397, 76.9976437 31.5592721, 76.9909351 31.5575988, 76.9878362 31.5564913, 76.9850438 31.5527962, 76.9824557 31.5516355, 76.9783181 31.549072, 76.9742771 31.5467165, 76.9737776 31.5462618, 76.9667569 31.5434951, 76.9602867 31.5404671, 76.955871 31.5400027, 76.9489468 31.5373761, 76.9464835 31.5362151, 76.9458649 31.5334868, 76.9456265 31.5315276, 76.9424822 31.5276912, 76.9408987 31.5233323, 76.9411712 31.5187311, 76.9392528 31.5149427, 76.9378472 31.5126362, 76.9350873 31.5109318, 76.932282 31.5083451, 76.9318445 31.505731, 76.9342284 31.5034761, 76.9345583 31.5017101)"
1369811332,way,,"{""cables"": ""6"", ""power"": ""line"", ""voltage"": ""11000""}","LINESTRING (76.8757873 31.3820858, 76.875863 31.3820938, 76.8758492 31.3821574)"
1369811166,way,,"{""cables"": ""3"", ""power"": ""line"", ""voltage"": ""11000""}","LINESTRING (76.8754295 31.382093, 76.8754046 31.3822133)"
1369811161,way,,"{""cables"": ""6"", ""power"": ""line"", ""voltage"": ""11000""}","LINESTRING (76.8753778 31.3820851, 76.8754295 31.382093, 76.8757159 31.382137, 76.8758492 31.3821574, 76.8759421 31.3821716, 76.8761921 31.38221, 76.8764828 31.3822546)"
1369811167,way,,"{""cables"": ""3"", ""power"": ""line"", ""voltage"": ""11000""}","LINESTRING (76.8757159 31.382137, 76.8756943 31.3822546)"
1369811168,way,,"{""cables"": ""3"", ""power"": ""line"", ""voltage"": ""11000""}","LINESTRING (76.8759421 31.3821716, 76.8759196 31.3822981)"
1369811163,way,,"{""cables"": ""3"", ""power"": ""line"", ""voltage"": ""400000""}","LINESTRING (76.8754046 31.3822133, 76.8752918 31.382995)"
1369811164,way,,"{""cables"": ""3"", ""power"": ""line"", ""voltage"": ""400000""}","LINESTRING (76.8756943 31.3822546, 76.8752918 31.382995)"
1369811162,way,,"{""cables"": ""3"", ""power"": ""line"", ""voltage"": ""400000""}","LINESTRING (76.8759196 31.3822981, 76.8757102 31.3831762)"
330267998,way,,"{""cables"": ""6"", ""power"": ""line"", ""voltage"": ""400000""}","LINESTRING (76.8752918 31.382995, 76.8750129 31.3835818, 76.8752033198375 31.384795726463995)"
330268000,way,,"{""cables"": ""6"", ""power"": ""line"", ""voltage"": ""400000""}","LINESTRING (76.87587511338285 31.384862363612502, 76.8756623 31.3837519, 76.8757102 31.3831762)"
