datetime,temperature_2m,dewpoint_2m,relative_humidity,surface_pressure,wind_speed_10m,wind_gusts_10m,cloud_cover,cape,precipitation_openmeteo,rain_openmeteo
2016-08-01 21:00:00+00:00,22.88349914550781,21.981769801628705,94.67665100097656,919.943359375,0.5091168880462646,13.31999969482422,100.0,1093.375,5.900000095367432,5.900000095367432
2016-08-01 22:00:00+00:00,22.63349914550781,21.982260320600442,96.12268829345705,919.967529296875,1.4843180179595947,12.59999942779541,100.0,1093.375,7.099999904632568,7.099999904632568
2016-08-06 08:00:00+00:00,24.38349914550781,24.082838195136667,98.2171401977539,921.262451171875,5.351784706115723,28.799999237060547,100.0,1093.375,5.0,5.0
2016-08-06 09:00:00+00:00,23.833499908447266,23.63307827886873,98.8034439086914,921.39013671875,6.409617424011231,30.96000099182129,100.0,1093.375,7.599999904632568,7.599999904632568
2016-08-06 10:00:00+00:00,23.583499908447266,23.383084145432132,98.80120086669922,920.5900268554688,6.877789497375488,31.68000030517578,100.0,1093.375,7.900000095367432,7.900000095367432
2016-08-06 11:00:00+00:00,23.53350067138672,23.082571989248425,97.3193817138672,920.3932495117188,4.843304634094238,27.0,100.0,1093.375,7.5,7.5
2016-08-06 12:00:00+00:00,23.183500289916992,23.133394160024316,99.69818115234376,919.8410034179688,4.0249223709106445,21.959999084472656,100.0,1093.375,8.399999618530273,8.399999618530273
2016-08-06 13:00:00+00:00,23.13349914550781,23.0332982559079,99.3969955444336,920.3773803710938,4.452953815460205,20.880001068115234,100.0,1093.375,8.199999809265137,8.199999809265137
2016-08-06 14:00:00+00:00,23.13349914550781,23.0332982559079,99.3969955444336,920.9271240234376,5.052840709686279,15.84000015258789,100.0,1093.375,5.800000190734863,5.800000190734863
2016-08-06 17:00:00+00:00,23.23349952697754,22.78259820846436,97.3134536743164,922.0537719726562,2.9024126529693604,20.15999984741211,100.0,1093.375,6.400000095367432,6.400000095367432
2016-08-06 18:00:00+00:00,23.083499908447266,22.68270678841528,97.60614013671876,921.9215698242188,3.096837043762207,18.0,100.0,1093.375,9.399999618530272,9.399999618530272
2016-08-06 19:00:00+00:00,23.083499908447266,22.532414199506437,96.7214584350586,921.5551147460938,4.072935104370117,21.599998474121094,100.0,1093.375,11.199999809265137,11.199999809265137
2016-08-06 20:00:00+00:00,23.183500289916992,22.432016292178698,95.55606842041016,921.3988037109376,2.5199999809265137,25.919998168945312,100.0,1093.375,11.699999809265137,11.699999809265137
2016-08-06 21:00:00+00:00,23.083499908447266,22.382125789688473,95.84381103515624,921.8300170898438,1.0182337760925293,25.559999465942383,100.0,1093.375,10.699999809265137,10.699999809265137
2016-08-06 22:00:00+00:00,23.13349914550781,22.23173668201187,94.6864013671875,921.4769287109376,1.527350664138794,17.280000686645508,100.0,1093.375,9.5,9.5
